No,Tahun,Media_Online,Seed_URL,URL_Word,Parent_Page,Anchor_Text,Surrounding_Text,Class
56,2020,cnnindonesia,https://www.cnnindonesia.com/nasional/20200217102157-20-475263/banjir-dan-longsor-kepung-akses-geopark-ciletuh-sukabumi,0.85,0.98,0.85,0.96,1
57,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181223194113-269-355946/menjaga-denyut-teluk-ciletuh-lewat-konservasi-dan-budidaya,0.56,1.0,0.64,0.93,1
58,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181218154222-269-354582/manfaatkan-homestay-saat-libur-akhir-tahun-di-geopark-ciletuh,0.76,0.96,0.82,0.93,1
59,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181114150117-269-346540/merawat-ingatan-geopark-ciletuh-palabuhanratu,0.82,1.0,0.87,0.93,1
60,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181115160207-269-346841/pengabdi-geopark-ciletuh-palabuhanratu,0.82,0.96,0.43,0.93,1
61,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181114193803-269-346625/geopark-ciletuh-berhadapan-dengan-masalah-klasik,0.76,0.94,0.87,0.93,1
62,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181116123945-269-347082/meluncur-ke-geopark-ciletuh-palabuhanratu,0.82,0.96,0.93,0.93,1
63,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181014134256-269-338359/rekor-dunia-tercipta-di-pembukaan-festival-geopark-ciletuh,0.76,0.92,0.76,0.93,1
64,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181013151113-269-338225/upacara-adat-syukur-bumi-awali-festival-geopark-ciletuh,0.77,0.9,0.76,0.93,1
65,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20180603211110-269-303120/jabar-berambisi-pertahankan-ciletuh-sebagai-geopark-dunia,0.8,0.98,0.87,0.93,1
66,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20180329192319-269-286958/perikanan-jadi-kekuatan-baru-pariwisata-ciletuh,0.56,0.98,0.93,0.93,1
67,2017,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20171015144159-307-248492/kemenpar-gali-potensi-pariwisata-geopark-ciletuh,0.76,0.98,0.0,0.93,1
68,2017,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20170801124724-307-231659/unesco-datang-beri-penilaian-status-geopark-ciletuh,0.77,0.98,0.0,0.93,1
69,2017,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20170118101520-269-187098/unesco-pertimbangkan-cileteuh-menjadi-taman-bumi,0.62,0.95,0.84,0.0,1
70,2016,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20161214134621-307-179538/ciletuh-wisata-unggulan-jabar-rekomendasi-gubernur-aher,0.64,0.92,0.0,0.0,1
71,2016,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20160620035114-269-139349/pemerintah-jawa-barat-akan-perluas-kawasan-geopark-ciletuh,0.8,0.99,0.69,0.0,1
72,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20190417135248-269-387195/tahun-ini-kelimutu-mendaftar-sebagai-geopark-nasional,0.51,0.87,0.51,0.61,1
73,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20190106104003-269-358766/tersasar-di-geopark-pongkor,0.51,0.66,0.55,0.61,0
74,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20190121182410-269-362578/manfaat-menjelajahi-di-kawasan-wisata-alam,0.2,0.2,0.2,0.2,0
75,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20190130074152-269-364933/belitung-menuju-unesco-global-geopark,0.54,0.58,0.51,0.61,0
76,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20190613150907-269-403027/yachter-mancanegara-bakal-sambangi-natuna-pertengahan-juni,0.0,0.6,0.2,0.61,0
77,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20190625053157-269-406063/geopark-meratus-akan-didaftarkan-ke-unesco,0.54,0.61,0.51,0.61,0
78,2019,cnnindonesia,https://www.cnnindonesia.com/tv/20190510135925-405-393722/video-pesona-alam-geopark-batu,0.51,0.59,0.55,0.55,0
79,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20190312101339-269-376424/natuna-resmi-berstatus-geopark-nasional,0.51,0.55,0.51,0.61,0
80,2018,cnnindonesia,https://www.cnnindonesia.com/nasional/20181210064455-20-352353/pakar-geopark-ciletuh-rawan-gempa-dan-tsunami,0.76,0.98,0.76,0.96,1
81,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181115201723-269-346947/objek-wisata-ikonik-di-geopark-ciletuh-palabuhanratu,0.85,0.96,0.85,0.93,1
82,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181017173712-269-339269/huta-ginjang-di-danau-toba-bakal-pikat-wisman-dan-milenial,0.0,0.55,0.0,0.93,0
83,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181001183151-269-334736/november-ini-pameran-flora-dan-fauna-terbesar-di-indonesia,0.0,0.51,0.0,0.93,0
84,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20180921163903-269-332119/kain-ulos-bisa-bantu-danau-toba-jadi-unesco-global-geopark,0.54,0.54,0.0,0.93,0
85,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181201145122-269-350393/delapan-geopark-baru-kembali-diakui-secara-nasional,0.51,0.9,0.51,0.93,1
86,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20190213155256-269-368934/menpar-akui-borobudur-kalah-populer-dibanding-angkor-wat,0.0,0.32,0.2,0.93,0
87,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20191015171816-269-439730/satu-juta-pohon-bakal-meneduhkan-danau-toba,0.0,0.57,0.2,0.93,0
88,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20191107164750-269-446403/5-destinasi-bersepeda-favorit-turis-di-indonesia,0.0,0.35,0.2,0.93,0
89,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20181030200150-269-342744/destinasi-wisata-yang-lebih-fotogenik-saat-bersalju,0.2,0.3,0.2,0.93,0
90,2020,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20200225150443-269-477957/taman-bumi-natuna-dari-tanjung-datuk-ke-pantai-batu-kasah,0.22,0.61,0.59,0.93,0
91,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20180815201244-269-322611/gili-trawangan-sudah-aman-dikunjungi,0.0,0.59,0.55,0.93,0
92,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20180802165707-269-319012/merambah-objek-wisata-selain-pantai-di-sekitar-cimaja,0.2,0.96,0.2,0.93,1
93,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20180801175952-269-318741/menunggangi-gelombang-takdir-di-cimaja,0.0,0.72,0.2,0.93,0
94,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20180724173348-269-316656/wisata-minat-khusus-gerbang-menuju-geopark,0.55,0.81,0.57,0.93,1
95,2018,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20180427164159-269-294176/konsep-wisata-di-kawasan-karst-karawang-mendapat-tentangan,0.2,0.6,0.2,0.93,0
96,2017,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20171126225230-307-258219/lima-destinasi-sabet-gelar-taman-nasional-di-indonesia,0.16,0.59,0.0,0.93,0
97,2017,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20171124164800-307-257866/belitung-bidik-masuk-zonasi-geopark-global,0.51,0.57,0.0,0.93,0
98,2014,cnnindonesia,https://www.cnnindonesia.com/ekonomi/20141113171749-92-11362/rugi-garuda-indonesia-naik-harga-saham-turun,0.0,0.2,0.0,0.0,0
99,2018,cnnindonesia,https://www.cnnindonesia.com/nasional/20180314162530-12-282948/surabaya-black-hat-sering-bantu-proyek-ti-instansi-pemerintah,0.0,0.2,0.0,0.93,0
100,2015,cnnindonesia,https://www.cnnindonesia.com/hiburan/20150716153556-220-66769/ant-man-siap-merampok-penonton-bioskop-kala-lebaran,0.0,0.0,0.0,0.93,0
101,2020,cnnindonesia,https://www.cnnindonesia.com/hiburan/20200108152835-220-463510/sutradara-train-to-busan-bawa-misteri-baru-lewat-the-cursed,0.0,0.0,0.0,0.0,0
102,2020,cnnindonesia,https://www.cnnindonesia.com/teknologi/20200201153006-199-470724/gabungan-peneliti-kebut-bikin-vaksin-tangkal-corona,0.0,0.0,0.0,0.0,0
103,2020,cnnindonesia,https://www.cnnindonesia.com/teknologi/20200302094059-185-479610/cegah-penyadapan-pejabat-disebut-perlu-aplikasi-khusus,0.0,0.0,0.0,0.0,0
104,2020,cnnindonesia,https://www.cnnindonesia.com/teknologi/20200302193824-185-479883/virus-corona-meluas-twitter-imbau-karyawan-kerja-dari-rumah,0.0,0.0,0.0,0.2,0
105,2020,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20200430165436-255-499017/menjaga-lansia-agar-tetap-sehat-selama-karantina,0.0,0.0,0.0,0.0,0
106,2017,cnnindonesia,https://www.cnnindonesia.com/ekonomi/20170401030509-78-204213/uangteman-jaga-rasio-pembiayaan-bermasalah-tak-sentuh-5,0.0,0.0,0.0,0.0,0
107,2017,cnnindonesia,https://www.cnnindonesia.com/teknologi/20170331163241-185-204106/tujuh-startup-lokal-cari-investor-potensial,0.0,0.0,0.0,0.0,0
108,2018,cnnindonesia,https://www.cnnindonesia.com/olahraga/20180101142509-178-265900/jalan-berliku-indonesia-menuju-kesuksesan-asian-games-2018,0.0,0.25,0.0,0.0,0
109,2019,cnnindonesia,https://www.cnnindonesia.com/ekonomi/20190131162425-85-365461/pertamina-gandeng-perusahaan-italia-kembangkan-bbm-ramah-alam,0.0,0.0,0.0,0.16,0
110,2019,cnnindonesia,https://www.cnnindonesia.com/ekonomi/20190131202626-92-365553/indonesia-siap-ekspor-tempe-ke-arab-saudi,0.0,0.0,0.0,0.0,0
111,2016,cnnindonesia,https://www.cnnindonesia.com/nasional/20160715203514-20-145057/bio-farma-tak-ambil-untung-dari-produksi-vaksin-di-indonesia,0.0,0.0,0.0,0.0,0
112,2020,cnnindonesia,https://www.cnnindonesia.com/nasional/20200409185501-20-492235/jabar-perpanjang-masa-belajar-di-rumah-hingga-27-april,0.25,0.25,0.0,0.0,0
113,2020,cnnindonesia,https://www.cnnindonesia.com/nasional/20200409175044-20-492210/ridwan-kamil-klaim-jabar-bisa-gelar-1200-tes-pcr-per-hari,0.25,0.25,0.0,0.0,0
114,2020,cnnindonesia,https://www.cnnindonesia.com/nasional/20200409135043-20-492068/depok-dan-bogor-perpanjang-masa-belajar-di-rumah,0.0,0.25,0.0,0.0,0
115,2020,cnnindonesia,https://www.cnnindonesia.com/nasional/20200409164457-20-492190/lonjakan-tertinggi-positif-corona-di-indonesia-tembus-3293,0.0,0.25,0.0,0.0,0
116,2019,cnnindonesia,https://www.cnnindonesia.com/gaya-hidup/20191010143552-269-438418/kalahkan-italia-indonesia-destinasi-wisata-terbaik,0.2,0.2,0.2,0.0,0
117,2019,inews,https://www.inews.id/travel/destinasi/wisata-pelabuhanratu-sambil-jelajahi-hutan-di-kawasan-geopark-ciletuh,0.85,0.91,0.76,0.9,1
118,2019,inews,https://www.inews.id/travel/destinasi/jelajahi-geopark-ciletuh-yang-mendunia-ada-taman-purba-dan-alluvial,0.77,0.91,0.76,0.89,1
119,2019,inews,https://www.inews.id/travel/destinasi/potensi-geopark-indonesia-dipromosikan-di-markas-unesco-paris,0.54,0.92,0.54,0.91,1
120,2019,inews,https://www.inews.id/travel/destinasi/sail-to-natuna-promosikan-kawasan-wisata-geopark-nasional,0.55,0.6,0.51,0.9,0
121,2019,inews,https://www.inews.id/news/nasional/geopark-indonesia-inews-raih-penghargaan-kpid-dki-jakarta-awards-2019,0.51,0.55,0.51,0.91,0
122,2019,inews,https://www.inews.id/travel/destinasi/geopark-indonesia-juara-1-anugerah-pewarta-wisata-indonesia-2019,0.55,0.59,0.51,0.92,0
123,2019,inews,https://www.inews.id/travel/destinasi/menelusuri-keindahan-alam-dan-adat-warga-sijunjung,0.0,0.58,0.51,0.89,0
124,2019,inews,https://www.inews.id/travel/destinasi/mengenal-kabuenga-tradisi-masyarakat-wakatobi-mencari-jodoh,0.0,0.59,0.51,0.89,0
125,2019,inews,https://www.inews.id/travel/destinasi/wisata-ke-sulawesi-utara-pasar-ekstrem-di-tomohon-jadi-daya-tarik-turis,0.2,0.57,0.51,0.89,0
126,2019,inews,https://www.inews.id/travel/destinasi/ujung-kulon-diajukan-ke-unesco-menjadi-geopark-dunia,0.54,0.83,0.2,0.25,1
127,2018,inews,https://jabar.inews.id/berita/geopark-ciletuh-siap-mendunia-pemprov-jabar-pacu-infrastuktur,0.8,0.92,0.76,0.89,1
128,2018,inews,https://www.inews.id/travel/destinasi/indahnya-geopark-ciletuh-miliki-hamparan-alluvial-dengan-batuan-unik,0.76,0.87,0.76,0.89,1
129,2018,inews,https://www.inews.id/travel/destinasi/indahnya-terumbu-karang-di-geopark-ciletuh-bikin-traveler-kagum,0.76,0.96,0.76,0.89,1
130,2019,jpnn,https://www.jpnn.com/news/geopark-ciletuh-palabuhanratu-sepi-pengunjung-ini-penyebabnya,0.82,0.96,0.91,0.94,1
131,2019,jpnn,https://www.jpnn.com/news/sentral-geopark-ciletuh-pemkab-sukabumi-geser-kantor-pemerintahan-ke-palabuhanratu,0.91,0.56,0.93,0.98,1
132,2019,jpnn,https://www.jpnn.com/news/bocah-6-tahun-tenggelam-di-sungai-geopark-ciletuh,0.76,0.96,0.82,0.96,1
133,2019,jpnn,https://www.jpnn.com/kemenkumham/news/bea-cukai-bogor-lirik-potensi-kabupaten-sukabumi,0.39,0.99,0.39,0.52,1
134,2018,jpnn,https://www.jpnn.com/news/festival-hari-nelayan-palabuanratu-sukses-pikat-wisatawan,0.32,0.86,0.0,0.2,1
135,2020,jpnn,https://www.jpnn.com/news/jamkrindo-fasilitasi-pelatihan-untuk-masyarakat-ciletuh-di-era-new-normal?page=2,0.56,0.76,0.82,0.94,1
136,2020,jpnn,https://m.jpnn.com/news/jamkrindo-fasilitasi-pelatihan-untuk-masyarakat-ciletuh-di-era-new-normal?page=3,0.56,0.8,0.82,0.94,1
137,2018,jpnn,https://m.jpnn.com/news/bisa-tekan-kemiskinan-geopark-ciletuh-harus-jadi-prioritas?page=2,0.76,0.93,0.85,0.94,1
138,2019,jpnn,https://www.jpnn.com/news/perum-jamkrindo-jalin-kerja-sama-dengan-pemkab-sukabumi,0.39,0.96,0.76,0.94,1
139,2017,jpnn,https://www.jpnn.com/news/status-geopark-ciletuh-jadi-unesco-global-geopark-ditentukan-awal-agustus,0.77,0.98,0.76,0.94,1
140,2016,jpnn,https://www.jpnn.com/news/6-titik-geopark-ciletuh-yang-wajib-dijelajahi,0.76,0.87,0.76,0.96,1
141,2017,jpnn,https://www.jpnn.com/news/menpar-promosikan-geopark-ciletuh-via-agat-2017,0.76,0.92,0.0,0.2,1
142,2017,jpnn,https://www.jpnn.com/news/geopark-ciletuh-palabuhanratu-bakal-jadi-kawasan-ekonomi-khusus?page=2,0.82,0.81,0.82,0.94,1
143,2019,jpnn,https://www.jpnn.com/news/sentral-geopark-ciletuh-pemkab-sukabumi-geser-kantor-pemerintahan-ke-palabuhanratu?page=2,0.91,0.85,0.93,0.98,1
144,2017,jpnn,https://www.jpnn.com/news/status-geopark-ciletuh-jadi-unesco-global-geopark-ditentukan-awal-agustus?page=3,0.77,0.2,0.76,0.94,0
145,2017,jpnn,https://www.jpnn.com/news/status-geopark-ciletuh-jadi-unesco-global-geopark-ditentukan-awal-agustus?page=2,0.77,0.98,0.76,0.94,1
146,2019,kontan,https://keuangan.kontan.co.id/news/kampanye-anti-sampah-plastik-jamkrindo-mulai-berdayakan-masyarakat-kawasan-ciletuh?page=all,0.56,0.99,0.0,0.0,1
147,2017,kontan,https://lifestyle.kontan.co.id/news/geopark-ciletuh-didorong-jadi-level-internasional,0.76,0.98,0.0,0.2,1
148,2016,kontan,https://regional.kontan.co.id/news/akses-jalan-ke-geopark-ciletuh-tertutup-longsor,0.76,0.91,0.0,0.0,1
149,2020,kumparan,https://kumparan.com/sukabumi-update/pengguna-jalur-geopark-ciletuh-girimukti-sukabumi-diperiksa-suhu-tubuh-1tCv7D7jgso,0.85,0.87,0.46,0.46,1
150,2020,kumparan,https://kumparan.com/sukabumi-update/pantai-palangpang-penuh-sampah-ikon-geopark-ciletuh-sukabumi-kotor-1se7ocUbeEE,0.85,0.91,0.46,0.46,1
151,2020,kumparan,https://kumparan.com/kumparannews/banjir-dan-longsor-kepung-wilayah-di-sekitar-geopark-ciletuh-sukabumi-1sr9wUTpvKI,0.85,0.98,0.85,0.92,1
152,2020,kumparan,https://kumparan.com/sukabumi-update/geopark-ciletuh-dikepung-bencana-bupati-sukabumi-opd-harus-lebih-responsif-1srGDUFgPgk,0.85,0.67,0.94,0.99,1
153,2020,kumparan,https://kumparan.com/sukabumi-update/studio-alam-girimukti-spot-favorit-pre-wedding-di-geopark-ciletuh-1scc2nofAZv,0.76,0.87,0.5,0.5,1
154,2019,kumparan,https://kumparan.com/kumparantravel/pemkab-sukabumi-diminta-fokus-kembangkan-geopark-ciletuh-1sE5g72DOdC,0.85,0.98,0.87,0.92,1
155,2020,kumparan,https://kumparan.com/sukabumi-update/sampah-di-geopark-ciletuh-palabuhanratu-capai-600-ton-saat-masa-libur-1sZ8Irp3AhJ,0.82,0.93,0.46,0.46,1
156,2019,kumparan,https://kumparan.com/kumparanoto/menikmati-alam-geopark-ciletuh-dengan-wuling-almaz-1552021476560854364,0.76,0.85,0.76,0.92,1
157,2019,kumparan,https://kumparan.com/sukabumi-update/bangkai-paus-dikubur-di-pesisir-pantai-geopark-ciletuh-1rLPpySg67d,0.76,0.85,0.85,0.92,1
158,2020,kumparan,https://kumparan.com/kumparantravel/eksotisme-bukit-panenjoan-spot-wisata-instagenic-di-geopark-ciletuh-1550795404674471642,0.78,0.96,0.78,0.92,1
159,2020,kumparan,https://kumparan.com/sukabumi-update/bksda-paus-mati-di-geopark-ciletuh-jenis-pilot-1rLkXSeEVyG,0.76,0.91,0.46,0.46,1
160,2019,kumparan,https://kumparan.com/sukabumi-update/geopark-ciletuh-ciemas-mulai-diserbu-pengunjung-luar-daerah-1rEJUbXL2Df,0.76,0.93,0.46,0.46,1
161,2019,kumparan,https://kumparan.com/kumparantravel/5-penginapan-dekat-geopark-ciletuh-yang-bikin-liburanmu-makin-seru-1553762313675723717,0.76,0.96,0.85,0.92,1
162,2020,kumparan,https://kumparan.com/sukabumi-update/bangkai-paus-terdampar-di-persisir-geopark-ciletuh-tak-jadi-dikubur-1rLMclqbogo,0.76,0.85,0.85,0.92,1
163,2019,kumparan,https://kumparan.com/sukabumi-update/puncak-darma-punya-spot-baru-buat-nikmati-panorama-geopark-ciletuh-1rokBxMW3tP,0.76,0.87,0.46,0.46,1
164,2019,kumparan,https://kumparan.com/sukabumi-update/objek-wisata-di-geopark-ciletuh-terancam-rusak-oleh-pengolahan-emas-1sBfNlbUWUY,0.78,0.87,0.46,0.46,1
165,2019,kumparan,https://kumparan.com/sukabumi-update/berwisata-di-geopark-ciletuh-ciemas-naik-perahu-bisa-snorkeling-juga-1rrnHhwzvSc,0.78,0.87,0.5,0.5,1
166,2020,kumparan,https://kumparan.com/ngopibareng/geopark-ciletuh-dapat-pengakuan-unesco-global-geopark,0.77,0.87,0.0,0.0,1
167,2019,kumparan,https://kumparan.com/kumparantravel/7-wisata-alam-di-kawasan-geopark-ciletuh-yang-menarik-untuk-dikunjungi-1550555588295463614,0.78,0.89,0.87,0.92,1
168,2019,kumparan,https://kumparan.com/sukabumi-update/kebakaran-lahan-kembali-terjadi-di-kawasan-geopark-ciletuh-ciemas-1rYulT4sJ2s,0.76,0.68,0.46,0.46,1
169,2020,kumparan,https://kumparan.com/sukabumi-update/mengenal-sorgum-bahan-baku-kuliner-khas-geopark-ciletuh-1tnQf0qIFiO,0.76,0.87,0.46,0.46,1
170,2020,kumparan,https://kumparan.com/sukabumi-update/geopark-ciletuh-ciemas-sukabumi-masih-tutup-tunggu-surat-edaran-1tXAWvQ47WA/full,0.85,0.71,0.89,0.92,1
171,2020,kumparan,https://kumparan.com/sukabumi-update/nikmati-panorama-teluk-ciletuh-sukabumi-dari-angkasa-cek-tarifnya-1sfI1pyl0jB/full,0.68,0.85,0.91,0.92,1
172,2020,kumparan,https://kumparan.com/sukabumi-update/libur-lebaran-warga-diminta-tidak-mengunjungi-kawasan-geopark-ciletuh-1tU0yGsGHeb/full,0.76,0.98,0.89,0.92,1
173,2020,kumparan,https://kumparan.com/kumparannews/banjir-dan-longsor-kepung-wilayah-di-sekitar-geopark-ciletuh-sukabumi-1sr9wUTpvKI/full,0.85,0.98,0.85,0.92,1
174,2020,kumparan,https://kumparan.com/sukabumi-update/sampah-di-geopark-ciletuh-palabuhanratu-capai-600-ton-saat-masa-libur-1sZ8Irp3AhJ/full,0.82,0.93,0.46,0.46,1
175,2020,kumparan,https://kumparan.com/sukabumi-update/geopark-ciletuh-dikepung-bencana-bupati-sukabumi-opd-harus-lebih-responsif-1srGDUFgPgk/full,0.85,0.67,0.94,0.99,1
176,2020,kumparan,https://kumparan.com/sukabumi-update/studio-alam-girimukti-spot-favorit-pre-wedding-di-geopark-ciletuh-1scc2nofAZv/full,0.76,0.87,0.5,0.5,1
177,2019,kumparan,https://kumparan.com/kumparantravel/pemkab-sukabumi-diminta-fokus-kembangkan-geopark-ciletuh-1sE5g72DOdC/full,0.85,0.98,0.87,0.92,1
178,2019,kumparan,https://kumparan.com/kumparanoto/menikmati-alam-geopark-ciletuh-dengan-wuling-almaz-1552021476560854364/full,0.76,0.85,0.76,0.92,1
179,2020,kumparan,https://kumparan.com/sukabumi-update/webinar-para-ahli-bahas-masa-depan-geopark-ciletuh-dan-status-unesco-1tTCMmwxM0N/full,0.77,0.84,0.92,0.93,1
180,2020,kumparan,https://kumparan.com/sukabumi-update/bksda-paus-mati-di-geopark-ciletuh-jenis-pilot-1rLkXSeEVyG/full,0.76,0.91,0.46,0.46,1
181,2019,kumparan,https://kumparan.com/sukabumi-update/geopark-ciletuh-ciemas-mulai-diserbu-pengunjung-luar-daerah-1rEJUbXL2Df/full,0.76,0.93,0.46,0.46,1
182,2019,kumparan,https://kumparan.com/sukabumi-update/bangkai-paus-dikubur-di-pesisir-pantai-geopark-ciletuh-1rLPpySg67d/full,0.76,0.85,0.85,0.92,1
183,2019,kumparan,https://kumparan.com/sukabumi-update/status-ugg-ciletuh-palabuhanratu-bisa-dicabut-karena-sampah-plastik-1rp9neWRSel/full,0.84,0.94,0.46,0.46,1
184,2019,kumparan,https://kumparan.com/sukabumi-update/bangkai-paus-ditemukan-terdampar-di-kawasan-pesisir-geoprak-ciletuh-1rL59NzdLuK/full,0.56,0.68,0.85,0.92,1
185,2019,kumparan,https://kumparan.com/sukabumi-update/paus-ditemukan-mati-di-pesisir-ciletuh-warga-sempat-terkena-jaring-1rL7BfNQ561,0.56,0.68,0.85,0.92,1
186,2018,kumparan,https://kumparan.com/bandungkiwari/ciletuh-palabuhanratu-resmi-dapat-sertifikat-unesco-1526765696374,0.66,0.96,0.81,0.92,1
187,2018,kumparan,https://kumparan.com/tigajam-darijakarta/geopark-ciletuh-sebagai-warisan-dunia-milik-indonesia-27431110790554837/full,0.76,1.0,0.89,0.92,1
188,2018,kumparan,https://kumparan.com/swaonline/geopark-ciletuh-palabuhanratu-penuhi-kriteria-taman-bumi-dunia-1540343716057010757/full,0.85,0.99,0.0,0.0,1
189,2018,kumparan,https://kumparan.com/kabarbisnis/geopark-ciletuh-destinasi-keren-liburan-akhir-tahun-1546195795642159156,0.76,0.93,0.0,0.0,1
190,2018,kumparan,https://kumparan.com/kumparantravel/tradisi-kasepuhan-ciptagelar-pesona-budaya-geopark-ciletuh-sukabumi/full,0.85,0.96,0.85,0.92,1
191,2018,kumparan,https://kumparan.com/sukabumi-update/wisatawan-membludak-jalur-geopark-ciletuh-macet/full,0.76,0.91,0.89,0.92,1
192,2018,kumparan,https://kumparan.com/sukabumi-update/keindahan-dua-pantai-perawan-di-geopark-ciletuh-palabuhanratu-27431110790535719/full,0.82,0.75,0.89,0.92,1
193,2018,kumparan,https://kumparan.com/sukabumi-update/pengembangan-geopark-ciletuh-palabuhanratu-jadi-bahasan-musrembangdes-di-surade/full,0.82,0.93,0.89,0.92,1
194,2018,kumparan,https://kumparan.com/swaonline/geopark-ciletuh-palabuhanratu-penuhi-kriteria-taman-bumi-dunia/full,0.85,0.99,0.0,0.2,1
195,2018,kumparan,https://kumparan.com/sukabumi-update/pembangunan-ruas-jalan-baru-di-geopark-ciletuh-palabuhanratu-dilanjutkan/full,0.82,0.98,0.89,0.92,1
196,2018,kumparan,https://kumparan.com/sukabumi-update/kapolda-jabar-kepincut-keindahan-geopark-nasional-ciletuh-palabuhanratu/full,0.86,0.96,0.89,0.92,1
197,2018,kumparan,https://kumparan.com/kumparantravel/4-fakta-geopark-ciletuh-situs-baru-unesco-global-geopark/full,0.77,0.99,0.89,0.93,1
198,2018,kumparan,https://kumparan.com/sukabumi-update/situ-muaratilu-destinasi-wisata-baru-di-geopark-ciletuh-palabuhanratu/full,0.85,0.94,0.46,0.46,1
199,2020,kumparan,https://kumparan.com/sukabumi-update/pesona-alami-dari-ketinggian-puncak-darma-geopark-nasional-ciletuh-palabuhanratu/full,0.82,0.91,0.5,0.5,1
200,2018,kumparan,https://kumparan.com/kabarbisnis/keren-200-seniman-akan-meriahkan-festival-geopark-ciletuh-2018-1539237886064324694,0.76,0.95,0.0,0.0,1
201,2018,kumparan,https://kumparan.com/kumparantravel/curug-cikanteh-satu-lagi-surga-di-dalam-geopark-ciletuh-27431110790558552/full,0.76,0.92,0.87,0.92,1
202,2018,kumparan,https://kumparan.com/sukabumi-update/hampir-sebulan-akses-jalan-geopark-yang-amblas-di-ciemas-kabupaten-sukabumi-tak-diperbai,0.64,0.91,0.46,0.46,1
203,2018,kumparan,https://kumparan.com/sukabumi-update/hujan-deras-longsor-terjang-akses-jalan-geopark-ciletuh-palabuhanratu,0.82,0.93,0.89,0.92,1
204,2018,kumparan,https://kumparan.com/bandungkiwari/heboh-puncak-aher-di-geopark-ciletuh-begini-penjelasan-gubernur-jabar,0.8,0.96,0.89,0.92,1
205,2018,kumparan,https://kumparan.com/sukabumi-update/tinggal-ketuk-palu-geopark-ciletuh-palabuhanratu-segera-dapat-pengakuan-unesco/full,0.84,0.92,0.46,0.46,1
206,2018,kumparan,https://kumparan.com/sukabumi-update/pelibatan-masyarakat-masih-kurang-ciletuh-geopark-festival-ke-4-tuai-kritik-1539422695119791035/full,0.76,0.86,0.39,0.39,1
207,2018,kumparan,https://kumparan.com/sukabumi-update/masuk-zona-inti-geopark-ciletuh-pemdes-ciwaru-sukabumi-genjot-sektor-wisata/full,0.87,0.87,0.89,0.92,1
208,2018,kumparan,https://kumparan.com/sukabumi-update/bukit-cinta-ciemas-spot-geo-climbing-di-geopark-ciletuh-palabuhanratu-1539396725685885404,0.82,0.93,0.39,0.39,1
209,2018,kumparan,https://kumparan.com/sukabumi-update/harap-sabar-pembangunan-infrastruktur-wilayah-inti-geopark-ciletuh-palabuhanratu-bertahap/full,0.82,0.94,0.46,0.46,1
